trial_id,w_g,braiding_phase,active_cubes,stability_score,version,timestamp,num_layers,num_polarities,max_facts,gauge_strength,omega_R
2916,111.408,0.81379,12,7.9,10.8,2026-04-17T22:57:33.256443,4,18,42,0.875,0.02225
2917,111.408,0.81427,12,7.9,10.8,2026-04-17T22:57:33.258318,2,18,48,0.885,0.02225
2918,111.41,0.8148,12,7.88,10.8,2026-04-17T22:57:33.260172,3,18,24,0.8825,0.023
2919,111.406,0.81489,12,7.92,10.8,2026-04-17T22:57:33.261909,2,12,48,0.8775,0.02225
2920,111.407,0.81343,12,7.88,10.8,2026-04-17T22:57:33.263564,3,24,30,0.8825,0.023
2921,111.408,0.81551,12,7.95,10.8,2026-04-17T22:57:33.265641,2,18,24,0.885,0.0225
2922,111.407,0.81361,12,7.93,10.8,2026-04-17T22:57:33.267342,4,18,48,0.8825,0.02225
2923,111.406,0.81394,12,7.95,10.8,2026-04-17T22:57:33.268970,4,12,48,0.885,0.0225
2924,111.407,0.81386,12,7.88,10.8,2026-04-17T22:57:33.270655,2,18,36,0.8775,0.022
2925,111.408,0.81269,12,7.9,10.8,2026-04-17T22:57:33.272359,3,12,42,0.875,0.02225
2926,111.407,0.81359,12,7.9,10.8,2026-04-17T22:57:33.274043,4,12,24,0.88,0.022
2927,111.407,0.81317,12,7.98,10.8,2026-04-17T22:57:33.275699,4,24,42,0.8825,0.0225
2928,111.407,0.81345,12,7.92,10.8,2026-04-17T22:57:33.277373,2,18,36,0.8775,0.02225
2929,111.409,0.81541,12,8.0,10.8,2026-04-17T22:57:33.279074,3,12,48,0.88,0.0225
2930,111.406,0.81534,12,7.88,10.8,2026-04-17T22:57:33.280763,3,18,30,0.8825,0.023
2931,111.408,0.81468,12,7.85,10.8,2026-04-17T22:57:33.282379,3,12,30,0.885,0.022
2932,111.408,0.8145,12,7.92,10.8,2026-04-17T22:57:33.284070,2,12,36,0.8775,0.02275
2933,111.408,0.81332,12,7.98,10.8,2026-04-17T22:57:33.286130,3,12,42,0.8825,0.0225
2934,111.408,0.81362,12,7.97,10.8,2026-04-17T22:57:33.288609,3,12,48,0.8775,0.0225
2935,111.409,0.81637,12,7.88,10.8,2026-04-17T22:57:33.290436,4,12,42,0.8775,0.023
2936,111.409,0.81349,12,7.93,10.8,2026-04-17T22:57:33.292273,2,18,48,0.8825,0.02275
2937,111.408,0.81425,12,7.9,10.8,2026-04-17T22:57:33.293912,3,24,42,0.875,0.02225
2938,111.407,0.81436,12,7.95,10.8,2026-04-17T22:57:33.295532,4,24,30,0.875,0.0225
2939,111.407,0.81454,12,7.95,10.8,2026-04-17T22:57:33.297158,2,24,48,0.88,0.02275
2940,111.409,0.81349,12,7.93,10.8,2026-04-17T22:57:33.298807,4,12,36,0.8825,0.02275
2941,111.409,0.81358,12,7.95,10.8,2026-04-17T22:57:33.300489,2,12,42,0.88,0.02275
2942,111.408,0.81436,12,7.95,10.8,2026-04-17T22:57:33.302111,3,18,42,0.885,0.0225
2943,111.407,0.81395,12,7.88,10.8,2026-04-17T22:57:33.303765,2,24,24,0.8825,0.022
2944,111.409,0.81306,12,7.9,10.8,2026-04-17T22:57:33.305486,4,18,42,0.875,0.02225
2945,111.407,0.81429,12,7.88,10.8,2026-04-17T22:57:33.307129,3,24,30,0.8825,0.022
2946,111.407,0.81425,12,7.93,10.8,2026-04-17T22:57:33.308762,2,24,42,0.8825,0.02275
2947,111.41,0.81445,12,7.92,10.8,2026-04-17T22:57:33.310424,4,24,42,0.8775,0.02225
2948,111.41,0.81412,12,7.98,10.8,2026-04-17T22:57:33.312066,2,24,30,0.8825,0.0225
2949,111.408,0.81345,12,7.88,10.8,2026-04-17T22:57:33.313690,4,24,30,0.8825,0.023
2950,111.409,0.81415,12,7.95,10.8,2026-04-17T22:57:33.315316,2,24,36,0.875,0.0225
2951,111.408,0.81342,12,7.9,10.8,2026-04-17T22:57:33.316942,2,24,48,0.88,0.023
2952,111.407,0.81527,12,7.92,10.8,2026-04-17T22:57:33.318566,3,12,42,0.8775,0.02275
2953,111.408,0.81466,12,7.88,10.8,2026-04-17T22:57:33.320204,3,12,24,0.8825,0.022
2954,111.408,0.81419,12,7.9,10.8,2026-04-17T22:57:33.321908,2,12,36,0.875,0.02275
2955,111.409,0.81294,12,7.97,10.8,2026-04-17T22:57:33.323576,3,12,24,0.8775,0.0225
2956,111.41,0.81445,12,7.92,10.8,2026-04-17T22:57:33.325479,3,12,36,0.8775,0.02275
2957,111.407,0.81368,12,7.9,10.8,2026-04-17T22:57:33.327479,2,18,24,0.88,0.023
2958,111.408,0.81419,12,8.0,10.8,2026-04-17T22:57:33.329396,3,12,36,0.88,0.0225
2959,111.408,0.81313,12,7.85,10.8,2026-04-17T22:57:33.331061,3,18,48,0.885,0.022
2960,111.408,0.81306,12,7.88,10.8,2026-04-17T22:57:33.332700,4,12,24,0.8825,0.023
2961,111.407,0.81288,12,7.9,10.8,2026-04-17T22:57:33.334350,2,12,24,0.885,0.02275
2962,111.408,0.81456,12,7.93,10.8,2026-04-17T22:57:33.335984,2,24,48,0.8825,0.02275
2963,111.408,0.81363,12,7.88,10.8,2026-04-17T22:57:33.337610,3,12,24,0.8775,0.022
2964,111.408,0.81318,12,7.9,10.8,2026-04-17T22:57:33.339238,4,24,36,0.88,0.023
2965,111.407,0.81428,12,7.9,10.8,2026-04-17T22:57:33.340962,4,18,48,0.885,0.02225
2966,111.407,0.81379,12,7.95,10.8,2026-04-17T22:57:33.342663,2,12,30,0.885,0.0225
2967,111.408,0.81349,12,7.88,10.8,2026-04-17T22:57:33.344321,4,12,24,0.8825,0.023
2968,111.408,0.81469,12,7.93,10.8,2026-04-17T22:57:33.346057,2,12,48,0.8825,0.02275
2969,111.409,0.81288,12,7.9,10.8,2026-04-17T22:57:33.347725,4,24,24,0.875,0.02275
2970,111.408,0.81446,12,7.88,10.8,2026-04-17T22:57:33.349385,3,18,42,0.8775,0.023
2971,111.406,0.81308,12,7.95,10.8,2026-04-17T22:57:33.351018,4,12,48,0.885,0.0225
2972,111.408,0.81288,12,7.88,10.8,2026-04-17T22:57:33.352632,3,24,24,0.8775,0.022
2973,111.407,0.81393,12,7.98,10.8,2026-04-17T22:57:33.354326,3,24,36,0.8825,0.0225
2974,111.407,0.81479,12,7.88,10.8,2026-04-17T22:57:33.356127,2,12,36,0.8775,0.023
2975,111.41,0.81441,12,8.0,10.8,2026-04-17T22:57:33.357938,2,24,30,0.88,0.0225
2976,111.41,0.81454,12,7.92,10.8,2026-04-17T22:57:33.359616,3,24,42,0.8775,0.02275
2977,111.409,0.81389,12,7.9,10.8,2026-04-17T22:57:33.361290,4,24,36,0.885,0.02225
2978,111.409,0.81468,12,7.92,10.8,2026-04-17T22:57:33.362958,3,24,48,0.8775,0.02225
2979,111.408,0.81275,12,7.9,10.8,2026-04-17T22:57:33.364652,4,12,24,0.875,0.02225
2980,111.408,0.81273,12,7.95,10.8,2026-04-17T22:57:33.366334,3,18,48,0.875,0.0225
2981,111.409,0.81396,12,7.88,10.8,2026-04-17T22:57:33.368120,2,24,42,0.8825,0.022
2982,111.407,0.81426,12,7.95,10.8,2026-04-17T22:57:33.369825,2,12,30,0.88,0.02225
2983,111.408,0.81377,12,7.9,10.8,2026-04-17T22:57:33.371938,4,18,48,0.885,0.02225
2984,111.409,0.81396,12,7.85,10.8,2026-04-17T22:57:33.373893,2,12,48,0.885,0.023
2985,111.408,0.81445,12,7.88,10.8,2026-04-17T22:57:33.375605,4,24,42,0.8825,0.023
2986,111.408,0.81357,12,7.92,10.8,2026-04-17T22:57:33.377297,2,12,36,0.8775,0.02275
2987,111.407,0.81406,12,7.88,10.8,2026-04-17T22:57:33.378981,4,24,36,0.8825,0.022
2988,111.409,0.81509,12,7.95,10.8,2026-04-17T22:57:33.380677,2,12,42,0.88,0.02225
2989,111.407,0.81467,12,7.93,10.8,2026-04-17T22:57:33.382401,3,18,30,0.8825,0.02225
2990,111.407,0.81315,12,7.85,10.8,2026-04-17T22:57:33.384038,4,18,24,0.875,0.022
2991,111.408,0.81371,12,7.9,10.8,2026-04-17T22:57:33.385697,2,18,24,0.88,0.023
2992,111.408,0.81412,12,7.9,10.8,2026-04-17T22:57:33.387623,2,18,30,0.88,0.023
2993,111.409,0.8136,12,7.95,10.8,2026-04-17T22:57:33.389294,2,24,24,0.88,0.02275
2994,111.408,0.81601,12,7.9,10.8,2026-04-17T22:57:33.390946,4,12,24,0.875,0.02275
2995,111.408,0.81296,12,7.95,10.8,2026-04-17T22:57:33.392601,2,12,48,0.88,0.02275
2996,111.407,0.81534,12,7.92,10.8,2026-04-17T22:57:33.394273,4,12,42,0.8775,0.02225
2997,111.408,0.81335,12,7.93,10.8,2026-04-17T22:57:33.395911,4,24,24,0.8825,0.02225
2998,111.407,0.81421,12,7.9,10.8,2026-04-17T22:57:33.397562,3,18,48,0.885,0.02225
2999,111.408,0.81589,12,7.93,10.8,2026-04-17T22:57:33.399176,4,18,24,0.8825,0.02225
3000,111.408,0.8152,12,7.97,10.8,2026-04-17T22:57:33.400816,3,12,42,0.8775,0.0225
3001,111.407,0.81202,12,7.95,10.8,2026-04-17T22:57:33.402474,3,12,42,0.88,0.02225
3002,111.408,0.8143,12,8.0,10.8,2026-04-17T22:57:33.404121,2,24,48,0.88,0.0225
3003,111.408,0.81375,12,7.95,10.8,2026-04-17T22:57:33.405841,4,24,30,0.885,0.0225
3004,111.406,0.81392,12,7.88,10.8,2026-04-17T22:57:33.407687,4,24,24,0.8825,0.023
3005,111.408,0.81403,12,7.92,10.8,2026-04-17T22:57:33.409331,4,18,36,0.8775,0.02275
3006,111.408,0.8129,12,7.9,10.8,2026-04-17T22:57:33.411005,4,12,42,0.88,0.023
3007,111.407,0.81478,12,7.9,10.8,2026-04-17T22:57:33.412664,3,12,24,0.875,0.02275
3008,111.407,0.81473,12,8.0,10.8,2026-04-17T22:57:33.414365,2,24,42,0.88,0.0225
3009,111.407,0.81446,12,7.88,10.8,2026-04-17T22:57:33.416016,4,18,42,0.8825,0.022
3010,111.407,0.81352,12,7.88,10.8,2026-04-17T22:57:33.417697,2,24,30,0.8775,0.023
3011,111.408,0.8132,12,7.93,10.8,2026-04-17T22:57:33.419435,3,12,24,0.8825,0.02225
3012,111.408,0.81341,12,8.0,10.8,2026-04-17T22:57:33.421287,4,24,30,0.88,0.0225
3013,111.407,0.81356,12,7.9,10.8,2026-04-17T22:57:33.423006,3,24,36,0.875,0.02225
3014,111.407,0.81406,12,7.95,10.8,2026-04-17T22:57:33.424882,3,24,48,0.885,0.0225
3015,111.409,0.81369,12,7.9,10.8,2026-04-17T22:57:33.426691,4,12,42,0.885,0.02275
3016,111.408,0.81296,12,7.9,10.8,2026-04-17T22:57:33.428486,3,12,36,0.885,0.02225
3017,111.409,0.81355,12,7.9,10.8,2026-04-17T22:57:33.430188,2,12,36,0.885,0.02275
3018,111.408,0.81336,12,7.93,10.8,2026-04-17T22:57:33.431880,2,18,30,0.8825,0.02225
3019,111.407,0.81536,12,7.88,10.8,2026-04-17T22:57:33.433546,3,18,24,0.8825,0.022
3020,111.408,0.81334,12,7.92,10.8,2026-04-17T22:57:33.435203,4,12,30,0.8775,0.02275
3021,111.408,0.81426,12,7.92,10.8,2026-04-17T22:57:33.436857,2,18,42,0.8775,0.02225
3022,111.407,0.81433,12,7.95,10.8,2026-04-17T22:57:33.438759,2,12,24,0.88,0.02275
3023,111.407,0.81304,12,7.98,10.8,2026-04-17T22:57:33.440428,4,24,36,0.8825,0.0225
3024,111.407,0.81427,12,7.95,10.8,2026-04-17T22:57:33.442082,3,12,30,0.88,0.02275
3025,111.407,0.81518,12,7.92,10.8,2026-04-17T22:57:33.444131,3,18,30,0.8775,0.02225
3026,111.408,0.81338,12,7.88,10.8,2026-04-17T22:57:33.446061,2,24,30,0.8775,0.022
3027,111.41,0.81487,12,7.85,10.8,2026-04-17T22:57:33.448267,2,12,36,0.885,0.023
3028,111.409,0.8139,12,7.88,10.8,2026-04-17T22:57:33.450046,4,24,48,0.8775,0.023
3029,111.408,0.81379,12,7.9,10.8,2026-04-17T22:57:33.451677,3,18,42,0.875,0.02275
3030,111.408,0.81283,12,7.9,10.8,2026-04-17T22:57:33.453734,4,24,30,0.885,0.02275
3031,111.408,0.81314,12,7.95,10.8,2026-04-17T22:57:33.455574,2,24,36,0.875,0.0225
3032,111.408,0.81364,12,7.9,10.8,2026-04-17T22:57:33.457228,4,18,36,0.88,0.022
3033,111.41,0.81498,12,7.92,10.8,2026-04-17T22:57:33.458873,2,24,42,0.8775,0.02275
3034,111.408,0.81419,12,7.88,10.8,2026-04-17T22:57:33.460557,2,12,48,0.8775,0.022
3035,111.408,0.81447,12,7.95,10.8,2026-04-17T22:57:33.462215,2,24,42,0.875,0.0225
3036,111.408,0.81409,12,7.9,10.8,2026-04-17T22:57:33.463876,3,24,36,0.88,0.022
3037,111.408,0.81433,12,7.93,10.8,2026-04-17T22:57:33.465550,2,24,36,0.8825,0.02225
3038,111.407,0.81455,12,7.88,10.8,2026-04-17T22:57:33.467495,3,12,24,0.8775,0.022
3039,111.408,0.81348,12,7.95,10.8,2026-04-17T22:57:33.469230,3,12,24,0.88,0.02225
3040,111.407,0.81416,12,7.95,10.8,2026-04-17T22:57:33.471237,3,24,24,0.885,0.0225
3041,111.408,0.81306,12,7.9,10.8,2026-04-17T22:57:33.473121,4,18,30,0.885,0.02225
3042,111.409,0.8133,12,7.9,10.8,2026-04-17T22:57:33.474784,2,12,36,0.88,0.022
3043,111.407,0.81358,12,7.88,10.8,2026-04-17T22:57:33.476487,2,24,30,0.8775,0.022
3044,111.407,0.8126,12,7.92,10.8,2026-04-17T22:57:33.478133,2,12,30,0.8775,0.02275
3045,111.407,0.81403,12,7.95,10.8,2026-04-17T22:57:33.479798,4,24,42,0.88,0.02225
3046,111.408,0.81277,12,7.88,10.8,2026-04-17T22:57:33.481474,2,24,48,0.8825,0.022
3047,111.409,0.81428,12,7.88,10.8,2026-04-17T22:57:33.483163,2,24,36,0.8825,0.022
3048,111.408,0.81462,12,7.93,10.8,2026-04-17T22:57:33.484869,3,18,36,0.8825,0.02225
3049,111.408,0.8126,13,7.88,10.8,2026-04-17T22:57:33.486512,3,12,30,0.8775,0.023
3050,111.408,0.81387,12,7.95,10.8,2026-04-17T22:57:33.488606,2,18,24,0.875,0.0225
3051,111.408,0.81247,12,7.92,10.8,2026-04-17T22:57:33.490281,2,18,30,0.8775,0.02275
3052,111.409,0.8159,12,7.95,10.8,2026-04-17T22:57:33.491954,4,18,42,0.885,0.0225
3053,111.407,0.81391,12,7.93,10.8,2026-04-17T22:57:33.493626,4,12,42,0.8825,0.02275
3054,111.407,0.81502,12,8.0,10.8,2026-04-17T22:57:33.495302,4,12,36,0.88,0.0225
3055,111.407,0.81377,12,7.93,10.8,2026-04-17T22:57:33.496936,4,12,42,0.8825,0.02225
3056,111.409,0.81517,12,7.95,10.8,2026-04-17T22:57:33.498564,4,12,48,0.875,0.0225
3057,111.406,0.81429,12,7.88,10.8,2026-04-17T22:57:33.500258,3,24,30,0.8825,0.023
3058,111.407,0.81232,12,7.95,10.8,2026-04-17T22:57:33.501946,2,12,48,0.88,0.02275
3059,111.406,0.81469,12,7.9,10.8,2026-04-17T22:57:33.503633,3,18,24,0.885,0.02275
3060,111.408,0.81284,12,7.9,10.8,2026-04-17T22:57:33.505288,3,24,42,0.88,0.023
3061,111.408,0.81544,12,7.92,10.8,2026-04-17T22:57:33.506957,2,18,48,0.8775,0.02225
3062,111.407,0.81371,12,7.92,10.8,2026-04-17T22:57:33.508885,2,24,48,0.8775,0.02275
3063,111.407,0.81471,12,7.85,10.8,2026-04-17T22:57:33.511542,4,12,24,0.875,0.023
3064,111.409,0.81401,12,7.85,10.8,2026-04-17T22:57:33.513194,2,24,42,0.875,0.023
3065,111.407,0.8123,12,7.85,10.8,2026-04-17T22:57:33.514857,2,18,36,0.875,0.022
3066,111.407,0.81316,12,7.85,10.8,2026-04-17T22:57:33.516552,3,18,42,0.885,0.022
3067,111.407,0.81315,12,7.95,10.8,2026-04-17T22:57:33.518195,2,18,48,0.88,0.02225
3068,111.409,0.81359,12,7.88,10.8,2026-04-17T22:57:33.519890,3,12,24,0.8775,0.022
3069,111.409,0.81427,12,7.97,10.8,2026-04-17T22:57:33.521577,2,18,42,0.8775,0.0225
3070,111.408,0.81555,12,7.85,10.8,2026-04-17T22:57:33.523427,4,24,42,0.885,0.023
3071,111.408,0.81471,12,7.85,10.8,2026-04-17T22:57:33.525096,4,24,24,0.885,0.023
3072,111.408,0.81276,12,7.9,10.8,2026-04-17T22:57:33.526752,3,24,42,0.885,0.02275
3073,111.408,0.81419,12,7.85,10.8,2026-04-17T22:57:33.529635,4,24,36,0.885,0.023
3074,111.408,0.81478,12,7.9,10.8,2026-04-17T22:57:33.531537,4,12,30,0.88,0.022
3075,111.409,0.81417,12,7.97,10.8,2026-04-17T22:57:33.533499,3,24,30,0.8775,0.0225
3076,111.408,0.81236,12,7.9,10.8,2026-04-17T22:57:33.535154,3,18,24,0.875,0.02275
3077,111.409,0.81501,12,7.85,10.8,2026-04-17T22:57:33.536928,4,24,48,0.885,0.022
3078,111.408,0.81314,12,7.95,10.8,2026-04-17T22:57:33.538552,4,24,42,0.875,0.0225
3079,111.409,0.81516,12,7.85,10.8,2026-04-17T22:57:33.540227,4,24,24,0.885,0.022
3080,111.411,0.81452,12,7.88,10.8,2026-04-17T22:57:33.541955,2,12,24,0.8825,0.022
3081,111.409,0.81306,12,7.85,10.8,2026-04-17T22:57:33.543694,2,18,24,0.875,0.022
3082,111.408,0.81436,12,7.9,10.8,2026-04-17T22:57:33.545400,3,24,36,0.875,0.02275
3083,111.407,0.81427,12,8.0,10.8,2026-04-17T22:57:33.547346,2,18,48,0.88,0.0225
3084,111.407,0.81618,12,7.9,10.8,2026-04-17T22:57:33.549212,2,18,24,0.885,0.02275
3085,111.405,0.81249,12,7.95,10.8,2026-04-17T22:57:33.551241,3,12,30,0.885,0.0225
3086,111.408,0.81482,12,7.95,10.8,2026-04-17T22:57:33.552947,4,24,42,0.875,0.0225
3087,111.409,0.81441,12,7.85,10.8,2026-04-17T22:57:33.555291,2,12,24,0.885,0.022
3088,111.407,0.81435,12,7.95,10.8,2026-04-17T22:57:33.557698,3,18,48,0.88,0.02275
3089,111.407,0.81363,12,7.85,10.8,2026-04-17T22:57:33.559377,4,18,36,0.885,0.023
3090,111.408,0.81505,12,7.88,10.8,2026-04-17T22:57:33.561198,2,12,48,0.8775,0.022
3091,111.407,0.81589,12,7.88,10.8,2026-04-17T22:57:33.563200,4,12,42,0.8775,0.023
3092,111.408,0.81474,12,7.97,10.8,2026-04-17T22:57:33.564879,2,12,24,0.8775,0.0225
3093,111.407,0.81402,12,7.95,10.8,2026-04-17T22:57:33.566492,2,18,24,0.88,0.02275
3094,111.407,0.81452,12,7.9,10.8,2026-04-17T22:57:33.568299,3,12,42,0.875,0.02225
3095,111.408,0.81466,12,7.88,10.8,2026-04-17T22:57:33.570026,4,24,36,0.8825,0.022
3096,111.407,0.81429,12,7.95,10.8,2026-04-17T22:57:33.571759,2,12,42,0.88,0.02225
3097,111.409,0.814,12,7.95,10.8,2026-04-17T22:57:33.573401,4,18,48,0.885,0.0225
3098,111.41,0.81559,12,8.0,10.8,2026-04-17T22:57:33.575231,4,18,30,0.88,0.0225
3099,111.406,0.81369,12,7.9,10.8,2026-04-17T22:57:33.577025,3,12,24,0.885,0.02225
3100,111.408,0.813,12,7.9,10.8,2026-04-17T22:57:33.578674,3,18,30,0.875,0.02275
3101,111.409,0.8131,12,7.9,10.8,2026-04-17T22:57:33.580674,3,12,42,0.885,0.02225
3102,111.408,0.81458,12,7.88,10.8,2026-04-17T22:57:33.582370,4,24,30,0.8775,0.022
3103,111.408,0.81431,12,7.95,10.8,2026-04-17T22:57:33.584295,3,12,30,0.875,0.0225
3104,111.406,0.81389,12,7.95,10.8,2026-04-17T22:57:33.585993,2,24,36,0.875,0.0225
3105,111.408,0.81438,12,7.9,10.8,2026-04-17T22:57:33.588261,4,12,30,0.885,0.02225
3106,111.407,0.81436,12,7.9,10.8,2026-04-17T22:57:33.590075,2,18,48,0.875,0.02275
3107,111.409,0.81338,12,7.85,10.8,2026-04-17T22:57:33.591763,3,12,36,0.885,0.023
3108,111.408,0.81394,12,7.9,10.8,2026-04-17T22:57:33.593466,4,24,42,0.875,0.02275
3109,111.408,0.81517,12,7.95,10.8,2026-04-17T22:57:33.595653,2,24,36,0.88,0.02225
3110,111.409,0.81319,12,7.9,10.8,2026-04-17T22:57:33.597852,4,12,36,0.885,0.02275
3111,111.409,0.81552,12,7.92,10.8,2026-04-17T22:57:33.599541,2,18,48,0.8775,0.02225
3112,111.408,0.81483,12,7.95,10.8,2026-04-17T22:57:33.601323,2,18,30,0.88,0.02275
3113,111.405,0.81433,12,7.85,10.8,2026-04-17T22:57:33.602970,4,18,42,0.885,0.022
3114,111.41,0.81343,12,7.95,10.8,2026-04-17T22:57:33.604719,3,12,24,0.88,0.02225
3115,111.409,0.81463,12,7.9,10.8,2026-04-17T22:57:33.606416,3,24,48,0.88,0.022
3116,111.408,0.81351,12,7.88,10.8,2026-04-17T22:57:33.608320,4,24,48,0.8825,0.022
3117,111.409,0.81428,12,7.9,10.8,2026-04-17T22:57:33.610148,2,12,48,0.875,0.02225
3118,111.408,0.81309,12,7.85,10.8,2026-04-17T22:57:33.611994,4,24,42,0.885,0.022
3119,111.406,0.81438,12,7.9,10.8,2026-04-17T22:57:33.613637,3,24,48,0.88,0.023
3120,111.409,0.8152,12,7.95,10.8,2026-04-17T22:57:33.615398,4,18,42,0.88,0.02275
3121,111.406,0.81447,12,7.97,10.8,2026-04-17T22:57:33.617084,3,24,42,0.8775,0.0225
3122,111.409,0.81458,12,7.88,10.8,2026-04-17T22:57:33.618738,3,24,30,0.8825,0.022
3123,111.409,0.81448,12,7.92,10.8,2026-04-17T22:57:33.620385,2,18,30,0.8775,0.02275
3124,111.407,0.81506,12,7.97,10.8,2026-04-17T22:57:33.622059,3,18,48,0.8775,0.0225
3125,111.408,0.81479,12,7.9,10.8,2026-04-17T22:57:33.623774,4,12,48,0.88,0.023
3126,111.408,0.81405,12,7.9,10.8,2026-04-17T22:57:33.625551,3,18,30,0.875,0.02275
3127,111.409,0.81375,12,7.97,10.8,2026-04-17T22:57:33.627301,2,18,36,0.8775,0.0225
3128,111.407,0.81467,12,7.88,10.8,2026-04-17T22:57:33.629243,4,12,24,0.8825,0.022
3129,111.408,0.81437,12,7.95,10.8,2026-04-17T22:57:33.631013,4,18,48,0.88,0.02275
3130,111.409,0.81496,12,7.92,10.8,2026-04-17T22:57:33.633217,4,12,42,0.8775,0.02275
3131,111.408,0.81336,12,7.9,10.8,2026-04-17T22:57:33.634890,3,24,48,0.875,0.02275
3132,111.409,0.81511,12,7.88,10.8,2026-04-17T22:57:33.636754,3,18,42,0.8775,0.022
3133,111.407,0.81416,12,7.9,10.8,2026-04-17T22:57:33.638498,2,24,30,0.885,0.02225
3134,111.409,0.81447,12,7.88,10.8,2026-04-17T22:57:33.640166,2,18,36,0.8775,0.023
3135,111.408,0.81432,12,7.95,10.8,2026-04-17T22:57:33.641856,2,12,30,0.88,0.02275
3136,111.408,0.81405,12,7.95,10.8,2026-04-17T22:57:33.643551,4,24,30,0.875,0.0225
3137,111.409,0.81407,12,7.85,10.8,2026-04-17T22:57:33.645239,4,18,48,0.875,0.022
3138,111.408,0.81432,12,7.85,10.8,2026-04-17T22:57:33.646888,3,18,30,0.875,0.022
3139,111.409,0.81467,12,7.93,10.8,2026-04-17T22:57:33.648523,3,12,30,0.8825,0.02275
3140,111.407,0.81311,12,7.92,10.8,2026-04-17T22:57:33.650230,2,24,48,0.8775,0.02275
3141,111.406,0.8131,12,7.85,10.8,2026-04-17T22:57:33.651859,2,12,42,0.885,0.022
3142,111.409,0.81538,12,7.93,10.8,2026-04-17T22:57:33.653492,2,24,48,0.8825,0.02225
3143,111.406,0.81471,12,7.98,10.8,2026-04-17T22:57:33.655288,3,18,36,0.8825,0.0225
3144,111.409,0.81355,12,7.9,10.8,2026-04-17T22:57:33.657131,3,12,30,0.88,0.023
3145,111.407,0.8144,12,7.85,10.8,2026-04-17T22:57:33.658854,4,24,30,0.875,0.023
3146,111.407,0.81453,12,7.95,10.8,2026-04-17T22:57:33.660515,2,18,42,0.88,0.02275
3147,111.407,0.81417,12,7.95,10.8,2026-04-17T22:57:33.662166,2,24,30,0.88,0.02225
3148,111.41,0.81396,12,7.9,10.8,2026-04-17T22:57:33.663819,4,18,42,0.875,0.02275
3149,111.408,0.81335,12,7.85,10.8,2026-04-17T22:57:33.665459,3,12,24,0.885,0.022
3150,111.408,0.81325,12,7.95,10.8,2026-04-17T22:57:33.667089,2,12,30,0.875,0.0225
3151,111.409,0.81433,12,7.85,10.8,2026-04-17T22:57:33.668742,2,12,30,0.875,0.022
3152,111.409,0.81366,12,7.98,10.8,2026-04-17T22:57:33.670423,3,18,30,0.8825,0.0225
3153,111.409,0.81348,12,7.9,10.8,2026-04-17T22:57:33.672263,3,18,30,0.88,0.022
3154,111.407,0.81477,12,8.0,10.8,2026-04-17T22:57:33.674041,4,18,42,0.88,0.0225
3155,111.408,0.81444,12,7.92,10.8,2026-04-17T22:57:33.675686,3,18,30,0.8775,0.02275
3156,111.407,0.81213,12,7.9,10.8,2026-04-17T22:57:33.677514,2,24,36,0.88,0.023
3157,111.408,0.81325,12,7.9,10.8,2026-04-17T22:57:33.679126,3,24,48,0.88,0.023
3158,111.407,0.81311,12,7.85,10.8,2026-04-17T22:57:33.680743,2,18,36,0.875,0.023
3159,111.408,0.81482,12,7.88,10.8,2026-04-17T22:57:33.682604,3,24,24,0.8775,0.023
3160,111.408,0.81392,12,7.95,10.8,2026-04-17T22:57:33.684336,3,18,48,0.875,0.0225
3161,111.407,0.81481,12,7.98,10.8,2026-04-17T22:57:33.686081,2,18,42,0.8825,0.0225
3162,111.407,0.81456,12,7.9,10.8,2026-04-17T22:57:33.688685,4,18,42,0.885,0.02225
3163,111.408,0.81534,12,7.88,10.8,2026-04-17T22:57:33.690556,4,24,48,0.8825,0.023
3164,111.407,0.81442,12,7.95,10.8,2026-04-17T22:57:33.692910,4,12,36,0.88,0.02225
3165,111.409,0.81348,12,7.95,10.8,2026-04-17T22:57:33.694772,2,18,30,0.88,0.02275
3166,111.407,0.81429,12,7.92,10.8,2026-04-17T22:57:33.696818,4,18,42,0.8775,0.02275
3167,111.407,0.81221,12,7.92,10.8,2026-04-17T22:57:33.698466,4,12,48,0.8775,0.02225
3168,111.407,0.81552,12,8.0,10.8,2026-04-17T22:57:33.700079,2,12,24,0.88,0.0225
3169,111.408,0.81416,12,7.92,10.8,2026-04-17T22:57:33.701690,3,24,36,0.8775,0.02275
3170,111.408,0.8151,12,7.9,10.8,2026-04-17T22:57:33.703485,3,12,30,0.885,0.02275
3171,111.408,0.81292,12,7.9,10.8,2026-04-17T22:57:33.705224,4,18,48,0.88,0.023
3172,111.408,0.81373,12,8.0,10.8,2026-04-17T22:57:33.707043,3,24,36,0.88,0.0225
3173,111.408,0.81447,12,7.85,10.8,2026-04-17T22:57:33.708730,4,24,30,0.885,0.022
3174,111.406,0.81384,12,7.85,10.8,2026-04-17T22:57:33.710719,2,12,30,0.885,0.023
3175,111.408,0.8136,12,7.95,10.8,2026-04-17T22:57:33.712552,2,12,48,0.875,0.0225
3176,111.407,0.81545,12,7.88,10.8,2026-04-17T22:57:33.714359,2,18,42,0.8775,0.022
3177,111.407,0.81381,12,7.93,10.8,2026-04-17T22:57:33.715978,4,18,48,0.8825,0.02275
