trial_id,w_g,braiding_phase,active_cubes,stability_score,version,timestamp,num_layers,num_polarities,max_facts,gauge_strength,omega_R
1325,111.407,0.81404,12,7.97,10.8,2026-04-18T00:44:07.023903,4,24,30,0.8775,0.0225
1326,111.409,0.81268,12,7.92,10.8,2026-04-18T00:44:07.025609,4,24,30,0.8775,0.02275
1327,111.408,0.81448,12,7.95,10.8,2026-04-18T00:44:07.027215,2,12,48,0.875,0.0225
1328,111.405,0.81539,12,7.95,10.8,2026-04-18T00:44:07.028868,2,24,48,0.88,0.02275
1329,111.409,0.81393,12,7.95,10.8,2026-04-18T00:44:07.030517,2,18,24,0.88,0.02275
1330,111.411,0.81533,12,7.88,10.8,2026-04-18T00:44:07.032168,3,18,24,0.8775,0.022
1331,111.407,0.81435,12,7.95,10.8,2026-04-18T00:44:07.033810,4,18,48,0.885,0.0225
1332,111.408,0.81297,12,7.85,10.8,2026-04-18T00:44:07.035446,2,18,42,0.885,0.023
1333,111.409,0.81376,12,7.88,10.8,2026-04-18T00:44:07.037067,2,12,36,0.8775,0.022
1334,111.409,0.81374,12,7.93,10.8,2026-04-18T00:44:07.038744,2,18,42,0.8825,0.02225
1335,111.408,0.81296,12,7.95,10.8,2026-04-18T00:44:07.040383,4,18,42,0.885,0.0225
1336,111.408,0.81254,12,7.9,10.8,2026-04-18T00:44:07.042027,3,18,42,0.885,0.02225
1337,111.406,0.81439,12,8.0,10.8,2026-04-18T00:44:07.043693,4,12,42,0.88,0.0225
1338,111.406,0.81368,12,8.0,10.8,2026-04-18T00:44:07.045353,2,24,24,0.88,0.0225
1339,111.407,0.8154,12,7.88,10.8,2026-04-18T00:44:07.047006,3,18,42,0.8775,0.022
1340,111.409,0.81493,12,7.95,10.8,2026-04-18T00:44:07.048643,4,12,24,0.88,0.02225
1341,111.409,0.81436,12,7.95,10.8,2026-04-18T00:44:07.050296,4,12,48,0.88,0.02225
1342,111.408,0.81439,12,7.88,10.8,2026-04-18T00:44:07.051951,4,24,48,0.8825,0.022
1343,111.408,0.81459,12,7.85,10.8,2026-04-18T00:44:07.053608,4,24,36,0.875,0.023
1344,111.409,0.81364,12,7.88,10.8,2026-04-18T00:44:07.055353,3,12,36,0.8825,0.022
1345,111.408,0.81559,12,7.97,10.8,2026-04-18T00:44:07.057277,3,18,24,0.8775,0.0225
1346,111.407,0.81473,12,7.9,10.8,2026-04-18T00:44:07.058971,4,18,30,0.885,0.02225
1347,111.409,0.81464,12,7.93,10.8,2026-04-18T00:44:07.060640,3,12,36,0.8825,0.02225
1348,111.409,0.81355,12,7.95,10.8,2026-04-18T00:44:07.062342,4,24,48,0.885,0.0225
1349,111.408,0.81345,12,7.93,10.8,2026-04-18T00:44:07.064263,2,24,36,0.8825,0.02275
1350,111.41,0.81445,12,8.0,10.8,2026-04-18T00:44:07.066071,3,12,30,0.88,0.0225
1351,111.408,0.81462,12,7.92,10.8,2026-04-18T00:44:07.067750,3,24,42,0.8775,0.02275
1352,111.408,0.81539,12,7.95,10.8,2026-04-18T00:44:07.069439,2,12,30,0.875,0.0225
1353,111.409,0.8144,12,7.97,10.8,2026-04-18T00:44:07.071105,4,18,30,0.8775,0.0225
1354,111.409,0.8157,12,7.9,10.8,2026-04-18T00:44:07.072761,2,24,30,0.885,0.02275
1355,111.408,0.81275,12,7.95,10.8,2026-04-18T00:44:07.074984,4,12,36,0.88,0.02275
1356,111.408,0.81374,12,7.95,10.8,2026-04-18T00:44:07.076656,3,12,48,0.88,0.02225
1357,111.407,0.81402,12,8.0,10.8,2026-04-18T00:44:07.078305,3,24,48,0.88,0.0225
1358,111.408,0.81553,12,7.95,10.8,2026-04-18T00:44:07.079995,2,12,36,0.88,0.02225
1359,111.408,0.81421,12,7.9,10.8,2026-04-18T00:44:07.081636,2,12,24,0.885,0.02225
1360,111.408,0.81484,12,8.0,10.8,2026-04-18T00:44:07.083308,4,12,42,0.88,0.0225
1361,111.408,0.81377,12,7.88,10.8,2026-04-18T00:44:07.085052,2,12,36,0.8775,0.022
1362,111.406,0.81377,12,7.85,10.8,2026-04-18T00:44:07.086722,3,24,42,0.875,0.023
1363,111.408,0.81424,12,7.85,10.8,2026-04-18T00:44:07.088396,3,18,48,0.885,0.022
1364,111.407,0.8153,12,7.85,10.8,2026-04-18T00:44:07.090092,2,24,24,0.885,0.023
1365,111.407,0.81356,12,7.95,10.8,2026-04-18T00:44:07.091812,3,12,24,0.88,0.02275
1366,111.407,0.81415,12,7.88,10.8,2026-04-18T00:44:07.093458,3,18,24,0.8825,0.022
1367,111.408,0.81494,12,7.85,10.8,2026-04-18T00:44:07.095046,2,18,24,0.885,0.023
1368,111.408,0.81322,12,7.85,10.8,2026-04-18T00:44:07.096667,3,12,30,0.875,0.023
1369,111.408,0.81405,12,7.9,10.8,2026-04-18T00:44:07.098327,3,18,30,0.875,0.02275
1370,111.408,0.81437,12,7.95,10.8,2026-04-18T00:44:07.099968,3,18,36,0.885,0.0225
1371,111.41,0.81283,12,7.95,10.8,2026-04-18T00:44:07.101642,3,24,48,0.885,0.0225
1372,111.408,0.81378,12,7.95,10.8,2026-04-18T00:44:07.103304,2,24,30,0.88,0.02275
1373,111.407,0.81463,12,7.85,10.8,2026-04-18T00:44:07.105028,3,24,36,0.875,0.022
1374,111.407,0.81384,12,7.9,10.8,2026-04-18T00:44:07.106694,2,12,48,0.875,0.02225
1375,111.408,0.81365,12,7.9,10.8,2026-04-18T00:44:07.108519,2,24,48,0.875,0.02225
1376,111.408,0.81448,12,7.88,10.8,2026-04-18T00:44:07.110257,2,24,48,0.8775,0.023
1377,111.408,0.81456,12,7.85,10.8,2026-04-18T00:44:07.111923,4,12,30,0.875,0.023
1378,111.407,0.8141,12,7.92,10.8,2026-04-18T00:44:07.113635,3,24,24,0.8775,0.02275
1379,111.409,0.8142,12,7.97,10.8,2026-04-18T00:44:07.115250,4,12,48,0.8775,0.0225
1380,111.409,0.81307,12,7.95,10.8,2026-04-18T00:44:07.116860,4,12,48,0.88,0.02225
1381,111.407,0.81303,12,7.9,10.8,2026-04-18T00:44:07.118462,3,12,24,0.885,0.02225
1382,111.41,0.81354,12,7.92,10.8,2026-04-18T00:44:07.120164,3,24,36,0.8775,0.02275
1383,111.408,0.81452,12,7.85,10.8,2026-04-18T00:44:07.121880,3,18,30,0.885,0.023
1384,111.408,0.81347,12,7.93,10.8,2026-04-18T00:44:07.123616,4,24,24,0.8825,0.02275
1385,111.408,0.81523,12,7.95,10.8,2026-04-18T00:44:07.125545,2,12,48,0.885,0.0225
1386,111.408,0.81423,12,7.88,10.8,2026-04-18T00:44:07.127185,4,18,30,0.8775,0.023
1387,111.405,0.81413,12,7.93,10.8,2026-04-18T00:44:07.128801,4,24,48,0.8825,0.02225
1388,111.409,0.81392,12,7.92,10.8,2026-04-18T00:44:07.130428,2,12,42,0.8775,0.02275
1389,111.409,0.8151,12,7.85,10.8,2026-04-18T00:44:07.132075,3,24,30,0.885,0.022
1390,111.407,0.81342,12,7.88,10.8,2026-04-18T00:44:07.133775,2,12,30,0.8825,0.022
1391,111.409,0.81506,12,7.95,10.8,2026-04-18T00:44:07.135434,2,24,48,0.88,0.02275
1392,111.408,0.8141,12,7.9,10.8,2026-04-18T00:44:07.137051,2,18,36,0.88,0.022
1393,111.408,0.81383,12,7.88,10.8,2026-04-18T00:44:07.138716,4,18,36,0.8825,0.022
1394,111.409,0.81543,12,7.9,10.8,2026-04-18T00:44:07.140355,4,18,42,0.88,0.022
1395,111.408,0.81322,12,7.93,10.8,2026-04-18T00:44:07.142028,2,18,36,0.8825,0.02275
1396,111.408,0.81356,12,7.95,10.8,2026-04-18T00:44:07.143695,4,12,24,0.875,0.0225
1397,111.408,0.81479,12,7.88,10.8,2026-04-18T00:44:07.145501,3,12,30,0.8775,0.023
1398,111.406,0.81369,12,7.97,10.8,2026-04-18T00:44:07.147149,4,24,36,0.8775,0.0225
1399,111.41,0.81401,12,7.85,10.8,2026-04-18T00:44:07.148790,3,12,48,0.875,0.023
1400,111.408,0.81573,12,7.88,10.8,2026-04-18T00:44:07.150432,4,24,30,0.8825,0.022
1401,111.408,0.81595,12,7.9,10.8,2026-04-18T00:44:07.152059,2,12,36,0.885,0.02225
1402,111.408,0.81416,12,7.9,10.8,2026-04-18T00:44:07.153704,2,18,48,0.885,0.02225
1403,111.408,0.81287,12,7.85,10.8,2026-04-18T00:44:07.155382,2,18,24,0.885,0.022
1404,111.409,0.81398,12,7.9,10.8,2026-04-18T00:44:07.157060,4,18,24,0.875,0.02275
1405,111.407,0.81286,12,7.9,10.8,2026-04-18T00:44:07.158754,2,12,36,0.885,0.02275
1406,111.409,0.81491,12,7.9,10.8,2026-04-18T00:44:07.160477,4,12,48,0.885,0.02225
1407,111.408,0.81378,12,7.85,10.8,2026-04-18T00:44:07.162122,4,12,36,0.885,0.023
1408,111.408,0.81405,12,7.97,10.8,2026-04-18T00:44:07.163776,4,18,24,0.8775,0.0225
1409,111.409,0.81351,12,7.85,10.8,2026-04-18T00:44:07.165462,4,18,42,0.885,0.023
1410,111.407,0.81584,12,8.0,10.8,2026-04-18T00:44:07.167085,4,18,42,0.88,0.0225
1411,111.408,0.81359,12,7.88,10.8,2026-04-18T00:44:07.168729,3,12,42,0.8775,0.023
1412,111.409,0.8145,12,7.97,10.8,2026-04-18T00:44:07.170426,4,12,30,0.8775,0.0225
1413,111.407,0.8141,12,7.85,10.8,2026-04-18T00:44:07.172093,3,24,48,0.885,0.022
1414,111.407,0.81485,12,7.97,10.8,2026-04-18T00:44:07.173732,4,24,30,0.8775,0.0225
1415,111.407,0.81435,12,7.88,10.8,2026-04-18T00:44:07.175352,3,18,36,0.8825,0.022
1416,111.408,0.81279,12,7.85,10.8,2026-04-18T00:44:07.177030,4,12,48,0.875,0.023
1417,111.408,0.81266,12,7.92,10.8,2026-04-18T00:44:07.178661,2,12,48,0.8775,0.02275
1418,111.407,0.81418,12,7.88,10.8,2026-04-18T00:44:07.180302,2,18,30,0.8825,0.023
1419,111.406,0.81422,12,7.85,10.8,2026-04-18T00:44:07.181926,4,18,42,0.885,0.022
1420,111.41,0.81336,12,7.88,10.8,2026-04-18T00:44:07.183548,4,18,48,0.8775,0.022
1421,111.41,0.81359,12,7.88,10.8,2026-04-18T00:44:07.185219,4,12,42,0.8775,0.022
1422,111.41,0.81278,12,7.9,10.8,2026-04-18T00:44:07.186837,2,18,48,0.875,0.02275
1423,111.406,0.813,12,7.88,10.8,2026-04-18T00:44:07.188967,2,24,24,0.8825,0.023
1424,111.407,0.81353,12,7.93,10.8,2026-04-18T00:44:07.190643,2,12,42,0.8825,0.02225
1425,111.409,0.81484,12,7.9,10.8,2026-04-18T00:44:07.192277,2,24,48,0.875,0.02275
1426,111.407,0.81271,12,7.92,10.8,2026-04-18T00:44:07.193907,2,12,42,0.8775,0.02225
1427,111.408,0.81391,12,7.88,10.8,2026-04-18T00:44:07.195525,4,12,24,0.8775,0.023
1428,111.409,0.81309,12,7.9,10.8,2026-04-18T00:44:07.197192,2,18,48,0.885,0.02225
1429,111.408,0.81359,12,7.9,10.8,2026-04-18T00:44:07.198882,2,18,48,0.875,0.02225
1430,111.409,0.81401,12,7.9,10.8,2026-04-18T00:44:07.200542,2,18,30,0.885,0.02275
1431,111.409,0.81392,12,7.85,10.8,2026-04-18T00:44:07.202164,3,24,24,0.875,0.023
1432,111.409,0.81388,12,7.95,10.8,2026-04-18T00:44:07.203803,3,24,48,0.885,0.0225
1433,111.409,0.81303,12,7.98,10.8,2026-04-18T00:44:07.205491,2,12,24,0.8825,0.0225
1434,111.407,0.8121,12,7.92,10.8,2026-04-18T00:44:07.207118,4,12,24,0.8775,0.02275
1435,111.409,0.81387,12,7.85,10.8,2026-04-18T00:44:07.208821,2,18,24,0.875,0.022
1436,111.407,0.81523,12,7.88,10.8,2026-04-18T00:44:07.210505,4,24,42,0.8825,0.023
1437,111.407,0.81483,12,7.93,10.8,2026-04-18T00:44:07.212134,2,18,48,0.8825,0.02275
1438,111.407,0.81585,12,7.85,10.8,2026-04-18T00:44:07.213783,3,24,36,0.875,0.022
1439,111.408,0.81464,12,7.97,10.8,2026-04-18T00:44:07.215451,4,24,42,0.8775,0.0225
1440,111.407,0.81308,12,7.85,10.8,2026-04-18T00:44:07.217063,4,24,42,0.885,0.022
1441,111.407,0.81377,12,7.88,10.8,2026-04-18T00:44:07.218742,2,24,24,0.8825,0.023
1442,111.408,0.8149,12,7.9,10.8,2026-04-18T00:44:07.220468,4,18,30,0.875,0.02225
1443,111.407,0.81384,12,7.9,10.8,2026-04-18T00:44:07.222232,2,24,36,0.88,0.022
1444,111.408,0.8147,12,7.92,10.8,2026-04-18T00:44:07.224054,2,18,30,0.8775,0.02275
1445,111.41,0.81274,12,7.88,10.8,2026-04-18T00:44:07.225754,4,18,30,0.8775,0.022
1446,111.408,0.81312,12,7.85,10.8,2026-04-18T00:44:07.227497,4,18,36,0.875,0.022
1447,111.408,0.81369,12,7.85,10.8,2026-04-18T00:44:07.229113,4,12,24,0.885,0.022
1448,111.407,0.81266,12,7.85,10.8,2026-04-18T00:44:07.230757,2,12,36,0.875,0.022
1449,111.408,0.81439,12,7.88,10.8,2026-04-18T00:44:07.232448,4,18,30,0.8775,0.023
1450,111.408,0.81304,12,7.9,10.8,2026-04-18T00:44:07.234063,3,24,48,0.875,0.02275
1451,111.409,0.81485,12,7.95,10.8,2026-04-18T00:44:07.235699,3,18,36,0.88,0.02225
1452,111.408,0.81436,12,7.88,10.8,2026-04-18T00:44:07.237322,4,12,30,0.8775,0.022
1453,111.408,0.81509,12,7.95,10.8,2026-04-18T00:44:07.239203,2,18,24,0.88,0.02275
1454,111.41,0.81336,12,7.9,10.8,2026-04-18T00:44:07.241019,4,24,42,0.88,0.022
1455,111.408,0.81358,12,7.88,10.8,2026-04-18T00:44:07.242770,3,24,36,0.8825,0.022
1456,111.407,0.81447,12,7.95,10.8,2026-04-18T00:44:07.244437,2,18,48,0.88,0.02275
1457,111.409,0.8145,12,7.88,10.8,2026-04-18T00:44:07.246087,3,24,36,0.8775,0.023
1458,111.408,0.81428,12,7.88,10.8,2026-04-18T00:44:07.247818,2,12,42,0.8775,0.022
1459,111.41,0.81441,12,7.92,10.8,2026-04-18T00:44:07.249453,2,12,42,0.8775,0.02225
1460,111.407,0.814,12,7.88,10.8,2026-04-18T00:44:07.251088,4,18,48,0.8825,0.023
1461,111.409,0.81426,12,7.98,10.8,2026-04-18T00:44:07.252745,4,12,24,0.8825,0.0225
1462,111.408,0.81361,12,7.93,10.8,2026-04-18T00:44:07.254374,4,12,48,0.8825,0.02225
1463,111.407,0.81464,12,7.9,10.8,2026-04-18T00:44:07.255987,2,18,30,0.875,0.02225
1464,111.406,0.8135,12,7.9,10.8,2026-04-18T00:44:07.257598,4,24,30,0.875,0.02225
1465,111.408,0.81428,12,7.9,10.8,2026-04-18T00:44:07.259371,4,18,48,0.88,0.022
1466,111.409,0.81569,12,7.85,10.8,2026-04-18T00:44:07.261015,2,12,30,0.885,0.022
1467,111.409,0.81343,12,7.88,10.8,2026-04-18T00:44:07.262691,2,24,24,0.8825,0.023
1468,111.407,0.81321,12,7.9,10.8,2026-04-18T00:44:07.264340,3,24,24,0.875,0.02225
1469,111.408,0.81475,12,7.92,10.8,2026-04-18T00:44:07.266011,4,18,42,0.8775,0.02225
1470,111.407,0.81206,12,7.88,10.8,2026-04-18T00:44:07.267771,2,24,30,0.8775,0.023
1471,111.408,0.8131,12,7.88,10.8,2026-04-18T00:44:07.269960,3,12,36,0.8825,0.023
1472,111.407,0.81348,12,7.85,10.8,2026-04-18T00:44:07.271615,4,12,36,0.875,0.022
1473,111.407,0.81382,12,7.9,10.8,2026-04-18T00:44:07.273276,4,24,42,0.88,0.022
1474,111.407,0.81433,12,7.92,10.8,2026-04-18T00:44:07.275063,3,18,36,0.8775,0.02225
1475,111.408,0.81376,12,7.95,10.8,2026-04-18T00:44:07.276693,4,24,30,0.885,0.0225
1476,111.408,0.81449,12,7.88,10.8,2026-04-18T00:44:07.278323,3,24,48,0.8825,0.022
1477,111.408,0.81323,12,7.93,10.8,2026-04-18T00:44:07.279961,4,18,36,0.8825,0.02225
1478,111.408,0.81258,12,7.9,10.8,2026-04-18T00:44:07.281713,4,24,24,0.875,0.02275
1479,111.407,0.81376,12,7.95,10.8,2026-04-18T00:44:07.283398,3,18,30,0.885,0.0225
1480,111.408,0.81528,12,7.92,10.8,2026-04-18T00:44:07.285054,3,12,24,0.8775,0.02225
1481,111.408,0.81546,12,7.9,10.8,2026-04-18T00:44:07.286798,2,12,30,0.885,0.02225
1482,111.409,0.81341,12,7.95,10.8,2026-04-18T00:44:07.288543,2,24,48,0.885,0.0225
1483,111.408,0.81205,12,7.85,10.8,2026-04-18T00:44:07.290174,4,12,48,0.885,0.022
1484,111.407,0.81301,12,7.95,10.8,2026-04-18T00:44:07.291828,2,24,42,0.88,0.02275
1485,111.409,0.81417,12,7.85,10.8,2026-04-18T00:44:07.293475,4,18,42,0.875,0.022
1486,111.408,0.81392,12,7.95,10.8,2026-04-18T00:44:07.295133,2,12,48,0.885,0.0225
1487,111.409,0.8128,12,8.0,10.8,2026-04-18T00:44:07.296756,3,24,36,0.88,0.0225
1488,111.407,0.81224,12,7.88,10.8,2026-04-18T00:44:07.298367,4,18,42,0.8825,0.022
1489,111.407,0.81412,12,7.85,10.8,2026-04-18T00:44:07.299993,4,12,48,0.885,0.022
1490,111.408,0.81421,12,7.95,10.8,2026-04-18T00:44:07.301638,4,18,24,0.875,0.0225
1491,111.408,0.81308,12,7.93,10.8,2026-04-18T00:44:07.303298,3,18,30,0.8825,0.02275
1492,111.407,0.8138,12,7.85,10.8,2026-04-18T00:44:07.304961,2,24,42,0.885,0.022
1493,111.408,0.81448,12,7.9,10.8,2026-04-18T00:44:07.306609,2,12,24,0.885,0.02225
1494,111.408,0.81392,12,7.95,10.8,2026-04-18T00:44:07.308253,4,12,24,0.885,0.0225
1495,111.408,0.81556,12,7.92,10.8,2026-04-18T00:44:07.310362,3,18,30,0.8775,0.02275
1496,111.407,0.81355,12,7.92,10.8,2026-04-18T00:44:07.312003,2,18,48,0.8775,0.02275
1497,111.407,0.81357,12,7.9,10.8,2026-04-18T00:44:07.313678,3,12,48,0.875,0.02225
1498,111.408,0.81335,12,7.88,10.8,2026-04-18T00:44:07.315323,4,12,42,0.8825,0.022
1499,111.408,0.81558,12,7.95,10.8,2026-04-18T00:44:07.316965,2,24,42,0.875,0.0225
1500,111.408,0.81402,12,7.97,10.8,2026-04-18T00:44:07.318580,4,24,24,0.8775,0.0225
1501,111.408,0.81357,12,7.9,10.8,2026-04-18T00:44:07.320217,3,12,24,0.88,0.023
1502,111.407,0.814,12,7.85,10.8,2026-04-18T00:44:07.321875,3,24,24,0.885,0.023
1503,111.408,0.81483,12,7.93,10.8,2026-04-18T00:44:07.323523,2,12,42,0.8825,0.02275
1504,111.408,0.81395,12,7.88,10.8,2026-04-18T00:44:07.325211,2,24,30,0.8825,0.022
1505,111.407,0.81483,12,7.88,10.8,2026-04-18T00:44:07.326916,4,24,48,0.8825,0.023
1506,111.407,0.81468,12,7.85,10.8,2026-04-18T00:44:07.328616,2,12,24,0.885,0.022
1507,111.41,0.81468,12,7.95,10.8,2026-04-18T00:44:07.330271,2,12,42,0.88,0.02275
1508,111.407,0.81271,12,7.95,10.8,2026-04-18T00:44:07.331961,3,24,36,0.875,0.0225
1509,111.409,0.81411,12,7.92,10.8,2026-04-18T00:44:07.333636,4,18,42,0.8775,0.02225
1510,111.41,0.81534,12,7.88,10.8,2026-04-18T00:44:07.335280,2,12,24,0.8825,0.022
1511,111.409,0.81465,12,7.95,10.8,2026-04-18T00:44:07.336957,2,18,24,0.88,0.02275
1512,111.41,0.81355,12,7.93,10.8,2026-04-18T00:44:07.338659,4,12,36,0.8825,0.02275
1513,111.408,0.81455,12,7.9,10.8,2026-04-18T00:44:07.340346,4,12,42,0.88,0.023
1514,111.41,0.81416,12,8.0,10.8,2026-04-18T00:44:07.342193,4,12,30,0.88,0.0225
1515,111.407,0.81501,12,7.9,10.8,2026-04-18T00:44:07.343952,3,12,48,0.88,0.022
1516,111.41,0.81551,12,7.88,10.8,2026-04-18T00:44:07.345619,3,18,42,0.8825,0.022
1517,111.407,0.81351,12,7.85,10.8,2026-04-18T00:44:07.347300,4,12,42,0.875,0.022
1518,111.405,0.8155,12,7.95,10.8,2026-04-18T00:44:07.349032,4,18,42,0.88,0.02275
1519,111.407,0.81214,12,7.9,10.8,2026-04-18T00:44:07.350677,4,24,42,0.88,0.023
1520,111.409,0.81329,12,7.88,10.8,2026-04-18T00:44:07.352303,2,18,42,0.8775,0.023
1521,111.408,0.81553,12,8.0,10.8,2026-04-18T00:44:07.353990,4,24,48,0.88,0.0225
1522,111.411,0.81525,12,7.97,10.8,2026-04-18T00:44:07.355625,3,12,36,0.8775,0.0225
1523,111.409,0.81456,12,7.92,10.8,2026-04-18T00:44:07.357221,2,18,24,0.8775,0.02275
1524,111.408,0.81432,12,7.88,10.8,2026-04-18T00:44:07.358836,4,12,42,0.8825,0.022
1525,111.409,0.81493,12,7.88,10.8,2026-04-18T00:44:07.360516,3,18,24,0.8825,0.023
1526,111.409,0.81454,12,7.85,10.8,2026-04-18T00:44:07.362400,4,18,48,0.885,0.022
1527,111.41,0.81452,12,7.98,10.8,2026-04-18T00:44:07.364101,3,12,48,0.8825,0.0225
1528,111.408,0.81446,12,7.92,10.8,2026-04-18T00:44:07.365754,2,18,42,0.8775,0.02225
1529,111.408,0.81376,12,7.95,10.8,2026-04-18T00:44:07.367430,2,12,36,0.88,0.02275
1530,111.409,0.81424,12,7.97,10.8,2026-04-18T00:44:07.369481,3,18,30,0.8775,0.0225
1531,111.408,0.81423,12,7.92,10.8,2026-04-18T00:44:07.371672,2,24,36,0.8775,0.02275
1532,111.409,0.81447,12,7.85,10.8,2026-04-18T00:44:07.373521,2,24,48,0.885,0.022
1533,111.407,0.81297,12,7.95,10.8,2026-04-18T00:44:07.375147,4,18,36,0.875,0.0225
1534,111.408,0.81379,12,7.85,10.8,2026-04-18T00:44:07.377183,4,12,36,0.885,0.022
1535,111.407,0.81403,12,7.9,10.8,2026-04-18T00:44:07.378813,2,12,24,0.875,0.02275
1536,111.408,0.81415,12,7.85,10.8,2026-04-18T00:44:07.380436,4,12,24,0.885,0.023
1537,111.406,0.81367,12,7.88,10.8,2026-04-18T00:44:07.382078,2,12,30,0.8775,0.023
1538,111.409,0.81437,12,7.95,10.8,2026-04-18T00:44:07.383812,4,24,48,0.88,0.02275
1539,111.406,0.81393,12,7.95,10.8,2026-04-18T00:44:07.385506,2,24,30,0.885,0.0225
1540,111.409,0.81415,12,7.9,10.8,2026-04-18T00:44:07.387130,4,18,30,0.88,0.023
1541,111.408,0.81297,12,7.88,10.8,2026-04-18T00:44:07.388892,4,18,42,0.8775,0.022
1542,111.408,0.81281,12,7.93,10.8,2026-04-18T00:44:07.390578,3,24,24,0.8825,0.02275
1543,111.406,0.81379,12,7.85,10.8,2026-04-18T00:44:07.392367,3,12,42,0.875,0.023
1544,111.407,0.81405,12,8.0,10.8,2026-04-18T00:44:07.394090,3,12,24,0.88,0.0225
1545,111.409,0.81339,12,7.97,10.8,2026-04-18T00:44:07.395775,2,18,30,0.8775,0.0225
1546,111.406,0.81471,12,8.0,10.8,2026-04-18T00:44:07.397454,4,24,30,0.88,0.0225
1547,111.408,0.81406,12,7.9,10.8,2026-04-18T00:44:07.399129,4,12,30,0.875,0.02275
1548,111.408,0.81435,12,7.88,10.8,2026-04-18T00:44:07.400817,3,12,30,0.8825,0.023
1549,111.409,0.81344,12,7.92,10.8,2026-04-18T00:44:07.402677,3,12,36,0.8775,0.02275
1550,111.407,0.81361,12,7.95,10.8,2026-04-18T00:44:07.404442,2,18,30,0.875,0.0225
1551,111.408,0.81364,12,7.92,10.8,2026-04-18T00:44:07.406158,3,18,36,0.8775,0.02225
1552,111.408,0.81445,12,7.98,10.8,2026-04-18T00:44:07.407818,4,24,36,0.8825,0.0225
1553,111.408,0.81406,12,7.9,10.8,2026-04-18T00:44:07.409495,3,12,48,0.875,0.02225
1554,111.409,0.81444,12,7.95,10.8,2026-04-18T00:44:07.411301,3,12,24,0.885,0.0225
1555,111.408,0.81381,12,7.85,10.8,2026-04-18T00:44:07.413010,2,12,42,0.885,0.023
1556,111.407,0.81429,12,7.95,10.8,2026-04-18T00:44:07.414699,4,24,36,0.88,0.02275
1557,111.409,0.81487,12,7.85,10.8,2026-04-18T00:44:07.416384,2,24,24,0.885,0.022
1558,111.407,0.81398,12,7.9,10.8,2026-04-18T00:44:07.418038,2,18,24,0.88,0.022
1559,111.41,0.812,12,7.9,10.8,2026-04-18T00:44:07.419703,3,18,36,0.885,0.02225
1560,111.409,0.81319,12,7.88,10.8,2026-04-18T00:44:07.421469,3,18,48,0.8775,0.022
1561,111.408,0.81419,12,7.85,10.8,2026-04-18T00:44:07.423401,2,24,42,0.885,0.023
1562,111.409,0.81389,12,7.9,10.8,2026-04-18T00:44:07.425149,3,18,30,0.885,0.02275
1563,111.408,0.81361,12,7.9,10.8,2026-04-18T00:44:07.427334,3,18,24,0.885,0.02225
1564,111.406,0.81548,13,7.93,10.8,2026-04-18T00:44:07.429021,4,18,36,0.8825,0.02225
1565,111.407,0.81474,12,7.9,10.8,2026-04-18T00:44:07.430912,2,18,30,0.885,0.02225
1566,111.408,0.81426,12,7.88,10.8,2026-04-18T00:44:07.432660,2,18,48,0.8775,0.023
1567,111.408,0.81331,12,7.88,10.8,2026-04-18T00:44:07.434313,3,12,36,0.8775,0.022
1568,111.408,0.81389,12,7.98,10.8,2026-04-18T00:44:07.435960,3,18,48,0.8825,0.0225
1569,111.407,0.8126,12,7.9,10.8,2026-04-18T00:44:07.437624,2,24,42,0.88,0.023
1570,111.407,0.81465,12,7.9,10.8,2026-04-18T00:44:07.439350,4,24,24,0.885,0.02225
1571,111.406,0.81413,12,7.9,10.8,2026-04-18T00:44:07.441071,3,18,48,0.885,0.02225
1572,111.408,0.81357,12,7.9,10.8,2026-04-18T00:44:07.442796,4,18,48,0.885,0.02225
1573,111.409,0.8138,13,7.9,10.8,2026-04-18T00:44:07.444549,4,18,24,0.88,0.022
1574,111.408,0.81352,12,7.9,10.8,2026-04-18T00:44:07.446306,2,24,42,0.885,0.02225
1575,111.408,0.81306,12,7.95,10.8,2026-04-18T00:44:07.448045,4,18,24,0.875,0.0225
1576,111.407,0.81436,12,7.98,10.8,2026-04-18T00:44:07.449810,4,18,24,0.8825,0.0225
1577,111.407,0.81434,12,7.95,10.8,2026-04-18T00:44:07.451608,2,12,42,0.875,0.0225
1578,111.406,0.8148,12,7.92,10.8,2026-04-18T00:44:07.453430,2,12,24,0.8775,0.02225
1579,111.408,0.8127,12,8.0,10.8,2026-04-18T00:44:07.455141,2,24,30,0.88,0.0225
1580,111.408,0.81403,12,7.92,10.8,2026-04-18T00:44:07.456844,4,12,36,0.8775,0.02225
1581,111.407,0.8144,12,7.95,10.8,2026-04-18T00:44:07.458542,2,24,48,0.885,0.0225
1582,111.408,0.81314,12,7.9,10.8,2026-04-18T00:44:07.460220,2,12,48,0.88,0.022
1583,111.407,0.81273,12,7.88,10.8,2026-04-18T00:44:07.461985,4,12,36,0.8775,0.023
1584,111.409,0.81436,12,7.85,10.8,2026-04-18T00:44:07.463909,4,12,24,0.875,0.023
1585,111.409,0.81373,12,7.85,10.8,2026-04-18T00:44:07.465723,2,18,42,0.875,0.023
1586,111.409,0.81365,12,7.88,10.8,2026-04-18T00:44:07.467485,3,18,24,0.8825,0.023
1587,111.408,0.81438,12,7.92,10.8,2026-04-18T00:44:07.469239,4,24,24,0.8775,0.02225
